Year,Month,AGX,Arlington A,Arlington B,Arlington DB,DistBATT,DSM_1,Four Corners 4,Four Corners 5,Griffith A,Griffith B,Griffith DB,Incremental_DG,Microgrid - FUTURE,Microgrid Bucket 2,New Solar,PVS Solar 5 HR,PVS Solar 5 HR ITC,Redhawk 1 A,Redhawk 1 B,Redhawk 1 DB,Redhawk 2 A,Redhawk 2 B,Redhawk 2 DB,Short-Term Purch,South Point A,South Point B,South Point DB,West Phoenix CC5 A,West Phoenix CC5 B,West Phoenix CC5 DB,,,,
2043,9,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,10,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,11,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2043,12,102.7,141.25,141.25,65,539,2077,0,0,133.1877729,133.1877729,112,2250,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,1,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,2,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,3,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,4,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,5,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,6,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,7,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,8,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,9,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,10,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,11,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2044,12,102.7,141.25,141.25,65,572,2187,0,0,133.1877729,133.1877729,112,2355,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,1,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,2,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,3,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,4,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,5,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,6,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,7,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,8,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,9,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,10,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,11,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2045,12,102.7,141.25,141.25,65,605,2304,0,0,133.1877729,133.1877729,112,2458,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,1,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,2,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,3,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,4,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,5,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,6,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,7,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,8,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,9,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,10,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,11,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2046,12,102.7,141.25,141.25,65,639,0,0,0,133.1877729,133.1877729,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,1,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,2,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,3,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,4,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,5,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,6,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,7,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,8,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,9,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,10,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,11,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2047,12,102.7,141.25,141.25,65,676,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,1,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,2,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,3,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,4,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,5,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,6,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,7,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,8,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,9,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,10,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,11,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2048,12,102.7,141.25,141.25,65,715,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,1,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,2,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,3,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,4,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,5,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,6,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,7,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,8,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,9,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,10,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,11,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2049,12,102.7,133.75,133.75,65,756,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,1,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,2,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,3,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,4,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,5,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,6,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,7,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,8,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,9,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,10,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,11,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2050,12,102.7,133.75,133.75,65,799,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,1,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,2,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,3,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,4,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,5,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,6,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,7,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,8,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,9,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,10,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,11,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2051,12,102.7,133.75,133.75,65,845,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,1,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,2,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,3,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,4,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,5,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,6,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,7,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,8,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,9,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,10,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,11,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2052,12,102.7,133.75,133.75,65,894,0,0,0,131.8231441,131.8231441,112,0,0.4,21.5,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,1,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,2,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,3,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,4,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,5,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,6,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,7,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,8,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
2053,9,0,133.75,133.75,65,945,0,0,0,131.8231441,131.8231441,112,0,0,0,0,0,0,121.4148,121.4148,22,121.4148,121.4148,22,0,178.9234241,178.9234241,19,131.2656,131.2656,12,,,,
