Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2044,12,12,8541.366007,8372.366359,8343.113689,8378.545005,8561.939483,8776.044068,9243.788044,9607.647013,9649.630189,9405.969037,9725.505638,9717.305073,9591.060338,9306.387543,9119.449049,8537.738055,8338.113397,8693.483699,8866.208002,9294.124485,9147.659445,8714.215605,8547.474228,8458.128374
2044,12,13,7942.263309,7733.342338,7657.118369,7642.197276,7769.285854,8093.476109,8181.94077,8400.361951,8522.690849,8426.11709,8497.831204,8408.11211,8810.175908,8411.110191,8621.820475,8169.531906,7974.898607,8233.126074,8362.689744,8755.946963,9007.228048,8574.593713,8402.855658,8145.681601
2044,12,14,7869.663096,7668.966354,7598.199781,7587.005934,7714.015591,8034.235921,8124.020203,8372.624489,8469.961772,8572.247694,9054.957821,8727.090546,8885.17676,8597.285781,8528.392292,8059.346666,7868.983429,8211.605578,8279.290147,8678.088591,8938.35136,8538.667506,8322.567212,8077.712482
2044,12,15,7814.305114,7614.081805,7542.874485,7530.783965,7654.568117,7968.647129,8069.617485,8277.047598,8355.001155,8559.927581,8938.100346,8843.690269,8789.491441,8531.676602,8468.7908,8015.470551,7831.014191,8158.968258,8246.384388,8641.396463,8915.375498,8523.113797,8261.918586,8019.073897
2044,12,16,7799.846812,7594.802263,7517.667547,7490.748664,7607.003852,7893.784123,7984.655877,8153.483093,8339.561716,8547.640181,8825.796651,8771.727841,8658.855338,8350.737181,8277.945363,7831.14253,7616.900378,7911.399153,8117.390059,8522.006418,8805.087686,8387.783975,8184.60877,7999.846932
2044,12,17,7595.218557,7457.488513,7383.915186,7377.021985,7430.034452,7592.696127,7717.41723,7970.668962,8073.768698,7968.708249,8063.090378,8125.904011,8273.823223,8291.404355,8225.848286,7868.266364,7723.496022,7909.905567,8077.793347,8234.19815,8351.466269,8050.092897,7904.905954,7758.622238
2044,12,18,7581.334459,7432.511453,7337.697967,7307.941596,7328.455167,7442.515101,7517.193068,7704.168566,7994.667987,8151.070603,8417.937496,8453.83166,8476.497821,8255.394256,8188.850428,7759.386322,7685.787235,7964.896902,8238.309114,8467.718732,8599.80031,8271.754504,8055.638188,7857.94016
2044,12,19,7501.027544,7285.428908,7197.890043,7169.995632,7266.199111,7527.740343,7763.627632,8041.061058,8226.496669,8347.836991,8746.737119,8766.376848,8703.685069,8462.321051,8442.941482,8019.15189,7856.953494,8166.624984,8233.896139,8624.933395,8896.278552,8394.403532,8081.401111,7814.150804
2044,12,20,7551.201922,7348.671248,7267.444197,7238.117958,7342.68924,7629.864032,7903.363916,8082.779689,8212.34604,8166.269551,8452.425734,8593.956529,8586.787918,8357.077735,8329.009619,7891.491885,7709.781852,7999.450474,8162.788855,8537.417587,8775.072389,8276.662807,7982.510369,7732.220519
2044,12,21,7467.337789,7256.426885,7166.279489,7127.432377,7223.640564,7500.939385,7763.313495,8009.270396,8102.254399,8186.155779,8564.206782,8584.654929,8532.591026,8310.793404,8305.676967,7885.217336,7703.360368,7993.660093,8136.799053,8491.501284,8711.68338,8199.664835,7896.263902,7633.768939
2044,12,22,7486.800976,7279.538255,7191.867086,7154.881747,7253.444412,7534.467841,7808.571934,8019.494703,8184.182073,8256.927026,8620.290051,8616.048012,8550.774244,8315.360663,8238.856617,7818.074119,7683.000666,7955.868398,8136.843775,8496.31877,8722.451325,8215.772419,7915.52269,7657.401062
2044,12,23,7507.490838,7296.245646,7205.988092,7155.944154,7249.901152,7509.187469,7758.221831,8000.866729,8197.464362,8271.51716,8597.983975,8577.110303,8498.473687,8242.880192,8194.283988,7752.678642,7579.884249,7828.13287,7977.890099,8333.626087,8599.101378,8167.357054,7955.399416,7755.326493
2044,12,24,7447.244785,7313.765492,7243.532003,7234.517845,7288.096619,7457.422268,7614.467751,7808.659182,8052.957226,8102.640378,8387.978351,8422.0895,8376.240167,8160.380244,8104.342875,7739.979861,7591.688708,7696.419773,7815.844746,7931.326208,8023.849024,7708.600022,7557.980106,7400.769432
2044,12,25,7359.37451,7217.831586,7109.389189,7053.416919,7050.457693,7175.969168,7319.6411,7534.329359,7736.997612,7871.210794,8262.131706,8383.656428,8369.738385,8158.111313,8087.23823,7718.109332,7607.134728,7832.960872,8094.363244,8306.102237,8404.913553,8058.031582,7865.164728,7658.822955
2044,12,26,7389.032125,7162.930423,7038.623356,6944.475644,6926.320872,7015.983612,7079.113756,7266.664385,7603.042855,7819.166668,8273.351481,8353.011885,8337.188973,8160.348496,8158.325142,7733.020751,7537.375666,7649.336275,7814.461408,8154.392768,8377.8368,7897.483862,7645.464453,7403.22548
2044,12,27,7318.484157,7110.429299,7014.824271,6963.737497,7050.123742,7325.411765,7603.327949,7798.127786,7946.954399,8014.739143,8366.756381,8477.219817,8437.413652,8233.053215,8217.765946,7785.457974,7614.123929,7848.5704,8004.681597,8342.622048,8558.437736,8044.994112,7743.916537,7475.180456
2044,12,28,7294.493615,7081.003043,6986.009686,6925.878714,6981.364144,7258.345195,7594.658886,7770.964155,7823.188307,7748.229561,8035.409348,8422.565647,8358.649859,8188.625483,8318.474646,7863.79743,7662.119776,7885.631316,8030.214242,8356.068625,8556.635559,8030.180014,7721.740363,7440.465292
2044,12,29,7286.801315,7078.406813,6981.610896,6924.244743,7001.03033,7277.826624,7577.969022,7830.474506,7971.527254,7989.144613,8459.006261,8418.766344,8404.929034,8164.458793,8099.290933,7668.652111,7605.884043,7846.28227,7995.430804,8324.915841,8534.411893,8016.188074,7713.194709,7438.534101
2044,12,30,7353.818958,7125.929476,7016.766703,6941.80213,7013.604106,7262.274961,7539.140803,7793.12737,7988.379577,8057.033558,8438.298516,8510.308088,8439.049736,8349.829185,8318.518695,7874.531032,7724.884238,7961.626478,8053.408876,8347.630586,8586.99646,8133.48166,7901.147055,7673.123234
2044,12,31,7487.718427,7701.84212,7289.049805,7277.031343,7331.062452,7515.475291,7732.363275,7931.86852,8044.166214,7789.544313,7990.762064,8078.452462,8024.115732,8078.935933,7806.90797,7514.970258,7562.795382,7739.586028,7856.949528,7967.241994,8064.090945,7752.815702,7599.817839,7441.45766
2045,1,1,7303.154444,7221.109344,7170.256879,7163.918961,7220.238093,7430.031263,7748.627585,8022.718756,8144.36551,8039.126048,8228.124606,8201.080341,8124.483857,7865.875919,7707.56348,7239.4141,7201.529224,7481.571873,7962.920928,8191.351842,8319.212969,8017.614861,7820.627769,7664.591503
2045,1,2,7536.069229,7367.526436,7300.275708,7257.869621,7304.422265,7491.281471,7757.806821,8068.984277,8212.915326,8159.112165,8402.16337,8334.095921,8253.706467,7990.629552,7872.525859,7339.896724,7191.011966,7465.666702,7877.736345,8228.556788,8465.692816,8042.436822,7780.6868,7590.427723
2045,1,3,7561.932343,7409.158616,7370.782443,7375.655002,7527.463721,7928.228796,8462.719722,8472.262986,8779.716851,8543.681833,8703.120053,8620.037957,8544.688785,8295.144109,8166.921362,7566.386635,7395.377182,7647.792496,7967.38642,8336.911221,8594.677483,8184.917626,7917.497761,7714.775768
2045,1,4,7639.229484,7494.530298,7463.704834,7476.663768,7637.791492,8051.798809,8545.669747,8575.672995,8824.677209,8631.310939,8761.166278,8661.685878,8574.458629,8310.091173,8160.261837,7583.203789,7400.345298,7659.697619,7994.543898,8379.787541,8653.13382,8256.812498,7997.491822,7805.067562
2045,1,5,7718.198028,7582.164377,7559.194409,7579.272512,7750.424503,8179.505459,8547.34737,8577.91061,8718.191818,8520.014087,8617.457142,8106.767522,8194.009783,7951.412975,7835.794057,7177.956081,7182.300554,7611.192137,8018.902935,8420.608761,8710.883672,8328.785063,8077.675881,7896.472776
2045,1,6,8006.333736,7883.273043,7856.174028,7891.809504,8080.713092,8549.377536,8593.732841,8793.198425,8836.479748,8986.914168,9040.641429,8899.223334,8765.01015,8428.082856,8203.953856,7568.607432,7321.692722,7537.068013,7927.34491,8349.837934,8647.030768,8316.42269,8146.853499,8003.370077
2045,1,7,7598.801137,7499.711926,7414.11282,7380.78576,7420.31805,7628.370982,7956.379124,8232.468819,8496.624325,8554.484983,8844.141636,8927.282383,8800.171061,8558.605539,8441.060588,7939.630802,7727.080124,8252.926864,8691.374207,8973.925,9170.344982,8964.222447,8809.760838,8662.842724
2045,1,8,7981.873416,7918.037204,7898.57908,7934.750386,8047.146035,8323.803968,8726.672762,8724.026824,8761.406861,8779.481188,8704.239216,8580.758903,8475.079879,8208.270615,7809.718869,7333.2159,7386.339906,8001.493598,8516.799179,9373.904374,9570.936151,9297.375667,9064.201003,8925.583302
2045,1,9,8836.810006,8753.541792,8813.742905,8939.538183,9220.425004,9192.722449,9777.521284,10254.42055,10070.41908,9621.210903,10032.22608,9729.092316,9492.484176,9108.23698,8838.305153,8182.819908,7942.602452,8345.729691,8915.199387,9434.473962,9263.11604,8928.732486,8695.002493,8554.335738
2045,1,10,8150.307338,8013.332704,7991.481143,8023.71329,8217.09268,8704.046271,8765.144745,9072.89301,9069.107083,9176.053102,9410.867923,9270.169521,9182.941208,8906.303829,8674.400543,8020.300756,7824.684372,8114.407042,8495.170823,8898.846587,9194.216897,8809.128966,8535.77371,8343.250639
2045,1,11,7967.773965,7832.495316,7809.091441,7834.062946,8014.256008,8480.008686,8702.130683,8842.809319,8961.146759,9048.099711,9114.358574,8975.879205,8878.344006,8600.110638,8384.367937,7745.226904,7563.753279,7871.968836,8299.767595,8698.49009,8991.062042,8606.868745,8341.528445,8154.140851
2045,1,12,7901.825795,7771.797951,7749.352001,7773.796978,7952.11848,8412.420807,8691.362836,8826.828651,8951.114764,8881.500076,8957.822164,8809.23587,8626.158415,8355.080206,8097.076971,7450.689016,7386.672455,7780.536076,8202.646923,8605.418203,8904.201741,8526.948439,8270.588148,8089.917057
2045,1,13,7835.973324,7705.101228,7665.062504,7680.075508,7847.75831,8292.518684,8668.590574,8769.114715,9000.470214,8828.388368,8934.88121,8828.178074,8722.828007,8438.232198,8232.882879,7594.674683,7365.470616,7565.377305,7899.730653,8281.016619,8561.758852,8219.621924,8038.619315,7879.735627
2045,1,14,7383.924674,7290.207554,7209.327699,7174.818584,7212.850173,7422.382721,7771.835383,8025.546359,8262.631913,8006.192425,8340.347997,8188.411428,8346.369214,8311.268096,7861.866108,7620.394947,7592.363696,7958.983599,8317.315185,8552.506067,8720.361649,8500.598655,8348.523763,8204.194113
2045,1,15,7494.460157,7405.889193,7344.791652,7335.913022,7396.134099,7619.470698,8012.290907,8332.493887,8446.704493,8312.408821,8499.778464,8507.034868,8483.192486,8260.827526,8063.068692,7547.759898,7458.625015,7753.883738,8170.925558,8375.782535,8521.225262,8229.246291,8001.43035,7833.900697
2045,1,16,7508.963892,7420.849008,7373.548092,7366.855429,7408.505044,7637.169902,8070.202711,8707.547019,8522.899531,8387.983889,8595.975677,8609.622262,8576.233849,8339.587712,8162.932246,7608.776013,7524.535851,7804.283917,8215.140593,8434.752719,8570.215398,8262.209947,8042.100745,7883.861784
2045,1,17,7652.450149,7513.956836,7476.714798,7479.561501,7634.399205,8060.222985,8694.770391,8874.577044,8987.744678,8637.504281,8811.22597,8724.665341,8526.058515,8265.859999,8181.263765,7501.820284,7327.036528,7682.784429,8025.378188,8394.429561,8666.840954,8272.508011,8010.077621,7814.474223
2045,1,18,7634.775501,7482.282442,7433.995241,7426.929931,7572.699014,7989.603325,8618.704025,8859.587801,8936.308604,8659.651164,8823.317218,8692.68208,8710.325417,8517.942453,8315.043416,7728.232851,7489.854391,7782.540741,8098.040957,8442.650342,8690.402843,8273.713316,7993.750811,7779.823381
2045,1,19,7663.320763,7525.552589,7490.468073,7496.239241,7653.623845,8080.099003,8717.765607,8817.226968,8898.878511,8370.50361,8417.996061,8263.135127,8124.371907,7950.459185,7788.994076,7409.425839,7307.139025,7695.277537,8018.282109,8393.421275,8668.928081,8277.890978,8018.981594,7829.050013
2045,1,20,7733.832196,7601.31382,7558.55362,7569.311809,7729.479062,8159.974305,8790.959997,8780.703007,8918.030976,8520.346672,8788.25683,8379.136168,8315.806463,8346.96347,8060.510285,7381.182141,7234.670518,7496.795575,7816.335141,8191.341906,8468.712919,8123.896016,7944.098429,7787.975693
2045,1,21,7335.63003,7234.903983,7155.708386,7126.47363,7168.696705,7377.357153,7738.634035,8029.161759,8269.945877,8284.875262,8565.567978,8643.514343,8631.005256,8439.149488,8277.205778,7787.101422,7640.898552,7880.136699,8161.268172,8360.579246,8496.810159,8258.40809,8103.240689,7957.308354
2045,1,22,7423.780247,7336.043661,7278.775334,7273.654788,7337.1916,7557.530462,7952.349441,8272.433215,8396.825626,8260.723602,8446.325423,8454.321957,8433.238946,8222.478079,8023.528872,7498.327333,7412.547706,7685.624262,8067.255159,8280.398511,8428.383658,8140.040597,7921.951373,7766.563396
2045,1,23,7537.683756,7400.89713,7368.373004,7388.951626,7546.517698,7968.078473,8588.072459,8880.649969,8911.197526,8578.134112,8719.131731,8721.598726,8639.215687,8372.89264,8215.728081,7713.05288,7509.342764,7749.933824,8052.788522,8412.410163,8661.259818,8245.12376,7968.398647,7755.543346
2045,1,24,7546.108625,7389.679719,7339.538663,7332.338128,7473.48316,7877.05008,8486.800126,8812.497028,8773.315272,8505.115397,8658.244299,8563.911156,8521.767895,8295.413337,8133.517329,7517.640099,7357.790019,7692.974813,7999.866015,8346.076059,8588.449463,8169.733009,7895.543826,7687.908312
2045,1,25,7464.204443,7304.805345,7252.194704,7241.004079,7376.434811,7768.82083,8360.343863,8712.519003,8625.081054,8317.758997,8386.871553,8416.717784,8523.967123,8325.886644,8179.679542,7567.958775,7383.117846,7624.857556,7927.353807,8268.649386,8505.340538,8082.140311,7808.211559,7600.556356
2045,1,26,7441.39176,7282.069547,7229.660855,7218.67063,7353.884753,7742.859544,8329.896705,8644.988526,8648.949624,8383.798966,8554.553363,8524.761207,8481.253735,8198.313744,7979.363391,7487.299161,7357.327965,7614.98591,7897.662635,8240.112403,8477.118295,8054.60373,7783.231613,7577.825756
2045,1,27,7411.157992,7254.211459,7194.15088,7183.67343,7315.408498,7692.137187,8258.354948,8586.855054,8525.308751,8256.001508,8421.004658,8321.151861,8314.930669,8135.239979,7985.465369,7454.624758,7289.244607,7454.529542,7691.945942,8019.391458,8264.567505,7894.382969,7702.282158,7531.961736
2045,1,28,7174.44588,7067.938627,6991.248888,6966.110245,7011.442382,7211.530107,7554.873465,7818.613776,8016.865941,8052.956673,8320.141361,8384.764212,8359.253534,8186.014366,8037.636666,7550.873929,7437.370516,7640.300174,7916.657657,8102.148422,8220.536243,7972.559703,7822.615007,7684.5491
2045,1,29,7270.787344,7166.726246,7094.816486,7079.99746,7130.896464,7327.345165,7694.270226,7991.131261,8086.126703,7966.608832,8262.079355,8312.338338,8315.807872,8142.964654,7982.020251,7470.96275,7369.929971,7591.301123,7959.388962,8159.814289,8286.751081,7984.564715,7766.136743,7606.895066
2045,1,30,7512.120799,7371.245929,7339.638882,7363.349331,7521.734286,7936.839724,8552.757779,8948.975121,8891.693454,8536.337246,8725.951327,8589.266328,8506.366069,8299.738489,8151.047572,7588.546681,7333.678197,7667.889481,8005.294582,8371.926481,8619.205407,8203.394891,7932.839942,7729.105999
2045,1,31,7617.037353,7465.466872,7425.708161,7431.645139,7586.48734,7996.528179,8624.630093,8938.829701,8904.35688,8539.540617,8617.680618,8340.099321,8551.781699,8015.811818,8129.9629,7550.226685,7398.663663,7662.222918,7990.118239,8363.21674,8622.307533,8219.581979,7960.943342,7775.830843
2045,2,1,7269.278539,7108.904448,7054.108243,7050.295997,7180.723443,7571.241034,8176.885634,8471.652553,8358.694893,8005.678086,8078.155497,7960.980206,7870.187245,7694.633081,7684.755401,7229.443126,7271.74741,7404.425858,7781.206729,8209.088736,8450.191247,8035.344531,7760.234946,7534.257686
2045,2,2,7284.749172,7117.592901,7057.765094,7050.893099,7178.553101,7567.45182,8176.219826,8435.220219,8475.786405,8310.736571,8540.021971,8452.455833,8341.736499,8209.319279,8059.684307,7528.162491,7354.139807,7498.736765,7839.300147,8257.288698,8487.418726,8061.904336,7778.108964,7543.86066
2045,2,3,7525.649979,7363.867749,7316.344913,7328.540195,7485.840514,7919.158334,8571.60743,8875.028736,8704.483357,8473.55568,8416.113668,8433.870978,8330.755865,8172.631084,7978.137204,7456.726782,7029.47519,7153.904561,7571.577907,8078.692396,8368.128127,7968.484781,7659.765189,7368.15631
2045,2,4,7345.145148,7253.749845,7219.396872,7269.963294,7441.726614,7882.695769,8556.951941,8828.530807,8721.58711,8498.471292,8458.802246,8478.297307,8442.47759,8262.711174,8055.136322,7504.048859,7184.610106,7257.59539,7681.694145,8069.767517,8269.603367,7998.853051,7731.369209,7473.716436
2045,2,5,7398.695998,7305.449932,7270.909726,7323.429054,7497.737837,7943.482675,8628.358507,8932.016798,8847.076828,8625.086673,8582.993707,8598.79465,8562.939872,8384.350402,8171.281367,7612.120774,7282.870001,7346.661912,7737.71416,8128.066229,8327.357418,8055.00811,7784.648148,7525.070459
2045,2,6,7648.770836,7482.392085,7434.497786,7451.387827,7614.809418,8058.670406,8734.955227,9072.444609,8983.211024,8779.815324,8773.98668,8740.802562,8679.934621,8489.502309,8300.821095,7678.595984,7282.13213,7347.550518,7700.066103,8810.481553,9097.788333,8698.200915,8385.241958,8074.961141
2045,2,7,8564.319123,8397.281822,8353.30629,8371.465381,8542.741591,9007.367344,9633.401626,9937.886876,9667.718712,9406.515194,9276.351685,9197.576387,8822.734499,8865.174433,9127.714703,8265.736183,8004.306872,8185.825358,8639.924757,9163.268623,8871.419878,8458.774541,8121.866973,7804.245851
2045,2,8,7817.615825,7654.105865,7608.675358,7631.957996,7796.767087,8250.474498,8514.286571,8775.22441,8939.68466,9107.396449,9273.63201,9189.120783,9140.812429,8936.801103,8708.179463,8057.058912,7831.658547,7980.550129,8332.057817,8801.00664,8994.957331,8646.48259,8356.907861,8130.556661
2045,2,9,7939.241616,7782.408267,7745.830178,7780.318921,7959.384769,8430.630805,8615.603221,8953.754459,9013.535754,9076.509442,9395.292853,9281.577762,9217.835259,8995.337824,8740.255506,8069.701363,7844.738479,8017.958653,8400.983912,8724.833616,8894.677804,8728.047703,8487.737644,8272.567344
2045,2,10,7813.790108,7638.277604,7588.022321,7613.783041,7783.259434,8240.50677,8965.477034,9285.665575,9477.961406,8561.861375,8474.027645,8497.731033,8139.371764,7989.933382,8345.935418,7727.416589,7138.133609,7456.393324,7867.884843,8385.363199,8667.468932,8259.758191,7938.38937,7644.209013
2045,2,11,7715.741391,7611.440953,7575.762579,7639.917717,7829.28549,8303.240166,9051.249969,9329.705611,9131.644025,8775.599084,8649.79482,8485.075518,8376.682788,8306.77367,8085.996212,7669.867448,7367.874051,7560.886283,8069.256977,8473.097902,8669.062688,8387.23774,8099.918868,7829.125015
2045,2,12,7558.607405,7456.993007,7421.678427,7481.970232,7664.78364,8122.062704,8840.296752,9178.698002,9113.559129,8882.910139,8820.910151,8826.707905,8577.802408,8437.242899,8386.154892,7810.937176,7463.115378,7527.494978,7932.337395,8301.089578,8496.279765,8217.887869,7940.798354,7679.860685
2045,2,13,7717.144213,7544.246123,7495.740645,7517.981953,7685.866803,8131.910865,8824.687616,9138.283998,9047.013432,8837.535176,8824.019725,8786.942194,8729.089535,8539.593804,8345.204364,7706.068015,7305.861409,7380.748606,7767.04331,8285.584983,8569.1778,8161.767475,7845.69854,7554.114017
2045,2,14,7472.273926,7294.194716,7234.089036,7238.086179,7376.477944,7778.450223,8429.437884,8657.195557,8817.378434,8633.198573,8841.238578,8803.384558,8782.341088,8619.195487,8440.386419,7833.556028,7617.496426,7736.227313,8041.681634,8471.208543,8695.387151,8263.212212,7972.271734,7741.619824
2045,2,15,7432.797448,7267.285283,7216.995741,7227.486658,7371.566257,7774.267863,8416.857785,8586.715393,8620.744752,8434.143927,8659.862367,8605.242938,8299.168492,8016.763699,7854.029544,7526.335493,7402.955905,7555.561701,7915.256885,8363.960302,8609.167204,8197.622602,7924.425365,7712.272811
2045,2,16,7395.204616,7225.850802,7171.77823,7178.26628,7317.9496,7714.574213,8347.678316,8703.029916,8732.725299,8536.823744,8736.830007,8688.639701,8655.986046,8486.68418,8008.444659,7703.16904,7489.778465,7609.435934,7901.540674,8340.814149,8578.642883,8161.390401,7884.094869,7666.187562
2045,2,17,7503.538362,7335.534601,7287.485987,7303.09635,7462.241476,7887.04254,8532.552367,8848.956378,8765.464638,8562.021865,8574.067153,8551.515416,8489.957957,8310.984817,8138.698693,7522.860992,7136.712721,7199.942963,7541.915976,8051.599749,8336.159688,7934.919522,7628.999383,7346.789279
2045,2,18,7225.033642,7117.670242,7060.790138,7064.9704,7150.192936,7387.886738,7791.605814,8064.41296,8186.53558,8052.341393,8237.409595,8264.502001,8238.414742,8067.83337,7896.143872,7388.852323,7230.985616,7286.557315,7606.132014,7910.420023,8039.833979,7799.663941,7660.021227,7551.213419
2045,2,19,7038.570722,6947.741399,6913.488773,6958.934175,7120.135182,7524.507528,8134.800736,8396.149777,8343.025725,8148.040312,8141.84177,8174.481318,8137.12784,7974.992456,7788.578482,7242.912899,6930.517446,6980.593174,7351.602771,7731.256694,7926.872559,7662.246741,7413.377634,7179.094837
2045,2,20,6904.4522,6800.865482,6775.491237,6815.944501,6950.282678,7331.255975,7948.509754,8239.503874,8245.104227,8025.030759,8217.900345,8259.016216,8252.004895,8079.718841,7942.920679,7443.421391,7316.910651,7409.486978,7736.191452,8039.2672,8147.557803,7828.052004,7588.898294,7408.758841
2045,2,21,7039.409105,6861.827703,6795.599317,6781.917448,6900.511349,7255.481379,7804.33065,8105.991726,8013.904288,7891.432908,8279.948576,8368.841445,8357.523915,8212.244338,8083.672891,7517.885204,7305.073334,7381.128659,7626.295074,7993.627348,8208.597911,7778.666854,7499.137088,7270.578958
2045,2,22,7035.616706,6855.323815,6789.168938,6770.593841,6878.474529,7233.743246,7801.423021,8091.140233,8050.905335,7948.922097,7864.735809,8335.817622,8341.434116,8128.125342,7945.011584,7451.145122,7112.927477,7314.66539,7616.882769,8012.110909,8218.213142,7781.530118,7497.386034,7261.980547
2045,2,23,7034.235834,6853.830822,6788.306267,6768.634075,6872.814594,7228.571185,7802.666739,8090.645273,8125.898464,8008.787472,8270.648691,8380.306977,8333.966926,8176.105509,8049.949386,7468.161378,7306.286956,7391.276705,7652.026275,8014.183718,8218.840465,7781.303514,7496.008175,7259.175797
2045,2,24,7247.928512,7086.925408,7045.726288,7050.847577,7180.869521,7584.162375,8215.096995,8502.997574,8421.428866,8175.344749,8303.051353,8275.649206,8225.710558,7939.590749,7734.413996,7190.454705,6897.094141,6948.000316,7272.379752,7773.267521,8057.260651,7662.910709,7369.059118,7095.728213
2045,2,25,7142.86771,7029.890303,6980.456522,6985.776791,7049.326863,7286.241378,7718.228036,7955.832174,7954.748565,7820.932737,8041.441317,7701.937346,8128.312522,7903.317625,7692.771719,7142.008828,7166.551864,7177.823582,7424.889774,7685.627742,7783.707714,7524.063161,7375.151035,7254.147
2045,2,26,7040.557934,6932.779144,6880.828084,6883.835848,6924.799758,7120.699179,7526.335422,7758.271658,7795.867166,7528.239638,7953.198532,8126.163172,8094.388281,7859.218289,7800.863628,7412.073278,7316.317108,7358.261104,7615.306936,7897.923325,8006.137864,7711.346498,7466.579245,7268.524599
2045,2,27,7054.508179,6872.320482,6816.052597,6803.695359,6912.238012,7275.500575,7868.407348,8170.084108,8119.058062,7953.603425,8289.482948,8276.163352,8349.577662,8215.207043,7969.199366,7442.629282,7192.498849,7371.00721,7635.559553,8024.074956,8213.61463,7769.259601,7468.785208,7230.906571
2045,2,28,7024.58315,6844.955615,6780.33231,6759.617996,6861.176152,7217.337246,7788.695031,8098.368032,8157.821679,8063.731141,8338.388363,8340.877111,8349.138314,8224.139683,8077.347483,7500.243091,7292.547921,7366.458779,7608.524027,8000.674862,8207.344455,7771.70018,7483.73472,7244.588763
2045,3,1,7068.435243,6876.878834,6804.988816,6774.033142,6868.235882,7223.53803,7763.711739,7979.652448,7867.16642,7681.139488,7886.846737,7808.249159,7768.37469,7749.441891,7552.666046,7166.487451,7192.415073,7381.736712,7620.148403,8014.619781,8211.672126,7778.841813,7459.297766,7194.699655
2045,3,2,7038.288999,6845.508718,6771.14078,6737.367323,6835.013043,7184.526466,7703.684373,8031.258758,8097.306174,8055.654875,8344.325512,8386.717906,8419.981799,8322.492994,8187.044102,7674.491548,7507.169325,7529.642331,7642.678291,8004.163958,8196.457763,7761.162013,7439.059527,7170.597025
2045,3,3,7118.54559,6922.536347,6840.208374,6810.531398,6913.60807,7246.938125,7829.306177,8058.285496,8086.811244,8068.613243,8299.575128,8353.040939,8353.015838,8222.767148,7998.2857,7442.792828,7312.415803,7373.8321,7502.266073,7828.286985,8034.211706,7669.68153,7438.071993,7225.703418
2045,3,4,6873.141986,6745.237437,6665.16577,6644.013542,6699.175625,6896.972468,7192.918525,7434.324407,7647.414527,7618.25873,7790.559452,7925.272101,7916.025382,7827.195485,7535.586629,7094.987254,7072.211769,7199.938474,7394.347074,7713.462488,7805.924508,7581.569097,7403.739149,7245.991851
2045,3,5,6912.994285,6786.349427,6704.33082,6688.909806,6745.708491,6922.306397,7292.560679,7510.927602,7731.061018,7735.95205,7993.944592,8094.497446,8150.932309,7862.711258,7579.706571,7179.244178,7215.563378,7446.268806,7738.223078,8009.306267,8079.673947,7788.264598,7510.985499,7293.312785
2045,3,6,7278.24331,7124.621243,7082.203338,7111.912357,7300.861798,7737.590238,8323.563047,8583.853683,8471.131985,8236.172863,8389.382623,8296.891685,8278.401055,8087.545318,7967.757342,7411.390454,7249.941864,7351.18286,7513.110818,8561.491161,8766.860423,8363.891238,8090.398812,7825.729474
2045,3,7,8212.111383,8058.591653,8020.086651,8055.769162,8252.116492,8718.641778,9302.869094,9546.470182,9362.716924,9154.562242,9284.407385,9185.058724,9216.814169,9032.376841,8960.705883,8448.756042,8225.759685,8286.443718,8564.260714,8971.899415,8607.400829,8190.881812,7876.911135,7592.027398
2045,3,8,7338.997955,7156.746107,7091.187409,7078.124866,7215.284896,7600.74466,8130.431468,8395.890955,8426.70988,8294.99379,8526.685871,8525.425039,8522.553033,8379.768935,8230.900479,7709.945993,7534.93335,7614.169665,7739.170034,8245.528294,8474.555304,8064.469816,7743.915607,7488.314269
2045,3,9,7665.201348,7503.696893,7460.579798,7501.739951,7711.00179,8190.414586,8844.959764,9145.27781,9017.519752,8759.891755,8887.071262,8868.91413,8862.177309,8714.212681,8537.61856,7962.807025,7714.533448,7763.681139,8015.440895,8422.11915,8628.947581,8213.317323,7898.027301,7616.130025
2045,3,10,7370.20189,7186.664373,7120.95676,7111.864141,7249.951912,7638.940417,8185.874051,8486.513252,8526.04506,8387.827006,8607.136623,8599.122618,8606.621658,8454.562417,8286.149971,7747.2614,7561.217093,7636.026214,7830.256801,8263.787661,8493.356146,8087.114092,7767.582706,7517.599102
2045,3,11,7209.266968,7081.260837,6993.699325,6967.730803,7024.822357,7239.312235,7635.167989,7859.586204,8093.663699,8118.517894,8386.025904,8511.963463,8552.630338,8311.874978,8092.771927,7517.855594,7318.357974,7631.867626,7992.778499,8304.116642,8443.459164,8244.733533,8058.693026,7896.992665
2045,3,12,7110.682289,6987.363989,6911.895526,6904.498289,6973.695074,7167.660999,7480.41951,7732.803102,7929.266052,7909.455742,8126.878372,8134.179407,8259.068564,8136.964496,8012.618631,7591.89758,7504.663772,7629.325831,7912.734232,8212.226925,8292.107585,8005.094201,7716.002814,7493.818728
2045,3,13,7303.517819,7149.914238,7107.295756,7136.485604,7327.651037,7768.074862,8429.869081,8663.650682,8398.225709,8130.714331,8147.17192,8296.573444,8103.495976,7984.79157,7787.174988,7360.84856,7198.633965,7319.279343,7631.003892,8009.369159,8221.931017,7818.765591,7521.605476,7255.614569
